Country,Date,ConfirmedCases,NewCases
Kazakhstan,23/07/2021,641388,66121
Kenya,23/07/2021,195898,787
Kiribati,23/07/2021,2,0
"Korea, South",23/07/2021,187362,1629
Kosovo,23/07/2021,107973,19
Kuwait,23/07/2021,390794,926
Kyrgyzstan,23/07/2021,155005,1127
Laos,23/07/2021,4342,223
Latvia,23/07/2021,138382,38
Lebanon,23/07/2021,553615,744
Lesotho,23/07/2021,12679,0
Liberia,23/07/2021,5396,0
Libya,23/07/2021,229604,2171
Liechtenstein,23/07/2021,3073,0
Lithuania,23/07/2021,280541,245
Luxembourg,23/07/2021,73412,103
Madagascar,23/07/2021,42581,20
Malawi,23/07/2021,47265,848
Malaysia,23/07/2021,980491,15573
Maldives,23/07/2021,76546,92
Mali,23/07/2021,14532,5
Malta,23/07/2021,33370,172
Marshall Islands,23/07/2021,4,0
Mauritania,23/07/2021,23378,155
Mauritius,23/07/2021,3388,207
Mexico,23/07/2021,2709739,0
Micronesia,23/07/2021,1,0
Moldova,23/07/2021,258484,119
Monaco,23/07/2021,2757,13
Mongolia,23/07/2021,153782,1243
Montenegro,23/07/2021,100929,64
Morocco,23/07/2021,569668,1910
Mozambique,23/07/2021,107309,1443
MS Zaandam,23/07/2021,9,0
Namibia,23/07/2021,115009,609
Nepal,23/07/2021,676708,1982
Netherlands,23/07/2021,1862517,6525
New Zealand,23/07/2021,2856,0
Nicaragua,23/07/2021,9108,0
Niger,23/07/2021,5596,2
Nigeria,23/07/2021,170306,0
North Macedonia,23/07/2021,156017,36
Norway,23/07/2021,135463,228
Oman,23/07/2021,289042,0
Pakistan,23/07/2021,1000034,0
Palau,23/07/2021,0,0
Panama,23/07/2021,427987,1138
Papua New Guinea,23/07/2021,17581,0
Paraguay,23/07/2021,448508,644
Peru,23/07/2021,2101139,1617
Philippines,23/07/2021,1537097,6831
Poland,23/07/2021,2881948,108
Portugal,23/07/2021,947038,3794
Qatar,23/07/2021,224948,114
Romania,23/07/2021,1082057,104
Russia,23/07/2021,6002303,23276
Rwanda,23/07/2021,62328,953
Saint Kitts and Nevis,23/07/2021,563,3
Saint Lucia,23/07/2021,5516,20
Saint Vincent and the Grenadines,23/07/2021,2271,0
Samoa,23/07/2021,3,0
San Marino,23/07/2021,5099,0
Sao Tome and Principe,23/07/2021,2420,3
Saudi Arabia,23/07/2021,515693,1247
Senegal,23/07/2021,55861,1041
Serbia,23/07/2021,719664,202
Seychelles,23/07/2021,17747,0
Sierra Leone,23/07/2021,6206,0
Singapore,23/07/2021,63924,133
Slovakia,23/07/2021,392259,40
Slovenia,23/07/2021,258525,57
Solomon Islands,23/07/2021,20,0
Somalia,23/07/2021,15180,18
South Africa,23/07/2021,2356049,13719
South Sudan,23/07/2021,10917,0
Spain,23/07/2021,4280429,31171
Sri Lanka,23/07/2021,292608,1310
Sudan,23/07/2021,37138,0
Summer Olympics 2020,23/07/2021,91,0
Suriname,23/07/2021,24689,116
Sweden,23/07/2021,1096799,458
Switzerland,23/07/2021,712668,791
Syria,23/07/2021,25858,5
Taiwan*,23/07/2021,15535,24
Tajikistan,23/07/2021,14427,68
Tanzania,23/07/2021,509,0
Thailand,23/07/2021,467707,14575
Timor-Leste,23/07/2021,10281,54
Togo,23/07/2021,14970,169
Trinidad and Tobago,23/07/2021,37065,181
Tunisia,23/07/2021,558306,0
Turkey,23/07/2021,5574997,11094
Uganda,23/07/2021,91710,355
Ukraine,23/07/2021,2323638,1298
United Arab Emirates,23/07/2021,668601,1521
United Kingdom,23/07/2021,5662838,36093
Uruguay,23/07/2021,380151,240
US,23/07/2021,34402806,119158
Uzbekistan,23/07/2021,122786,738
Vanuatu,23/07/2021,4,0
Venezuela,23/07/2021,296863,0
Vietnam,23/07/2021,86957,8688
West Bank and Gaza,23/07/2021,315968,92
Yemen,23/07/2021,7003,2
Zambia,23/07/2021,190615,884
Zimbabwe,23/07/2021,95686,2265
Afghanistan,24/07/2021,143439,0
Albania,24/07/2021,132853,25
Algeria,24/07/2021,160868,1305
Andorra,24/07/2021,14498,0
Angola,24/07/2021,41736,107
Antigua and Barbuda,24/07/2021,1280,3
Argentina,24/07/2021,4839109,11136
Armenia,24/07/2021,228632,250
Australia,24/07/2021,32918,165
Austria,24/07/2021,655938,349
Azerbaijan,24/07/2021,340057,412
Bahamas,24/07/2021,13781,0
Bahrain,24/07/2021,268413,75
Bangladesh,24/07/2021,1153344,6780
Barbados,24/07/2021,4339,9
Belarus,24/07/2021,439828,1061
Belgium,24/07/2021,1113465,1304
Belize,24/07/2021,13917,0
Benin,24/07/2021,8324,0
Bhutan,24/07/2021,2482,12
Bolivia,24/07/2021,467975,632
Bosnia and Herzegovina,24/07/2021,205420,0
Botswana,24/07/2021,97657,0
Brazil,24/07/2021,19670534,38091
Brunei,24/07/2021,321,8
Bulgaria,24/07/2021,423629,54
Burkina Faso,24/07/2021,13538,1
Burma,24/07/2021,264527,5657
Burundi,24/07/2021,6128,0
Cabo Verde,24/07/2021,33541,89
Cambodia,24/07/2021,72104,860
Cameroon,24/07/2021,82003,0
Canada,24/07/2021,1433525,325
Central African Republic,24/07/2021,7147,0
Chad,24/07/2021,4969,2
Chile,24/07/2021,1607749,1391
China,24/07/2021,104562,-1
Colombia,24/07/2021,4716798,11064
Comoros,24/07/2021,4014,0
Congo (Brazzaville),24/07/2021,13117,0
Congo (Kinshasa),24/07/2021,47786,382
Costa Rica,24/07/2021,398608,0
Cote d'Ivoire,24/07/2021,49554,81
Croatia,24/07/2021,362496,191
Cuba,24/07/2021,324115,7732
Cyprus,24/07/2021,96991,789
Czechia,24/07/2021,1672340,200
Denmark,24/07/2021,311935,765
Diamond Princess,24/07/2021,712,0
Djibouti,24/07/2021,11634,0
Dominica,24/07/2021,209,0
Dominican Republic,24/07/2021,339669,367
Ecuador,24/07/2021,480720,0
Egypt,24/07/2021,283985,38
El Salvador,24/07/2021,84691,0
Equatorial Guinea,24/07/2021,8863,0
Eritrea,24/07/2021,6495,4
Estonia,24/07/2021,132368,106
Eswatini,24/07/2021,22687,531
Ethiopia,24/07/2021,278446,213
Fiji,24/07/2021,22513,684
Finland,24/07/2021,102612,570
France,24/07/2021,6041146,25677
Gabon,24/07/2021,25325,0
Gambia,24/07/2021,7333,172
Georgia,24/07/2021,400698,2617
Germany,24/07/2021,3761869,1578
Ghana,24/07/2021,100747,497
Greece,24/07/2021,474366,2472
Grenada,24/07/2021,164,0
Guatemala,24/07/2021,350816,3320
Guinea,24/07/2021,24993,115
Guinea-Bissau,24/07/2021,4208,60
Guyana,24/07/2021,22090,240
Haiti,24/07/2021,19762,0
Holy See,24/07/2021,27,0
Honduras,24/07/2021,286635,0
Hungary,24/07/2021,809101,0
Iceland,24/07/2021,7148,94
India,24/07/2021,31371901,78839
Indonesia,24/07/2021,3127826,45416
Iran,24/07/2021,3664286,18632
Iraq,24/07/2021,1543501,7653
Ireland,24/07/2021,291870,1345
Israel,24/07/2021,859398,1421
Italy,24/07/2021,4312673,5138
Jamaica,24/07/2021,51686,0
Japan,24/07/2021,866325,3740
Jordan,24/07/2021,763922,485
Kazakhstan,24/07/2021,582013,-59375
Kenya,24/07/2021,196745,847
Kiribati,24/07/2021,2,0
"Korea, South",24/07/2021,188848,1486
Kosovo,24/07/2021,107992,19
Kuwait,24/07/2021,391781,987
Kyrgyzstan,24/07/2021,156152,1147
Laos,24/07/2021,4620,278
Latvia,24/07/2021,138425,43
Lebanon,24/07/2021,554458,843
Lesotho,24/07/2021,12787,108
Liberia,24/07/2021,5396,0
Libya,24/07/2021,229604,0
Liechtenstein,24/07/2021,3075,2
Lithuania,24/07/2021,280774,233
Luxembourg,24/07/2021,73412,0
Madagascar,24/07/2021,42590,9
Malawi,24/07/2021,48066,801
Malaysia,24/07/2021,996393,15902
Maldives,24/07/2021,76627,81
Mali,24/07/2021,14540,8
Malta,24/07/2021,33541,171
Marshall Islands,24/07/2021,4,0
Mauritania,24/07/2021,23555,177
Mauritius,24/07/2021,3388,0
Mexico,24/07/2021,2741983,32244
Micronesia,24/07/2021,1,0
Moldova,24/07/2021,258581,97
Monaco,24/07/2021,2779,22
Mongolia,24/07/2021,155224,1442
Montenegro,24/07/2021,101061,132
Morocco,24/07/2021,575162,5494
Mozambique,24/07/2021,108760,1451
MS Zaandam,24/07/2021,9,0
Namibia,24/07/2021,115793,784
Nepal,24/07/2021,679017,2309
Netherlands,24/07/2021,1867907,5390
New Zealand,24/07/2021,2863,7
Nicaragua,24/07/2021,9108,0
Niger,24/07/2021,5598,2
Nigeria,24/07/2021,170895,589
North Macedonia,24/07/2021,156054,37
Norway,24/07/2021,135631,168
Oman,24/07/2021,289042,0
Pakistan,24/07/2021,1004694,4660
Palau,24/07/2021,0,0
Panama,24/07/2021,429083,1096
Papua New Guinea,24/07/2021,17637,56
Paraguay,24/07/2021,448918,410
Peru,24/07/2021,2102904,1765
Philippines,24/07/2021,1543281,6184
Poland,24/07/2021,2882066,118
Portugal,24/07/2021,950434,3396
Qatar,24/07/2021,225072,124
Romania,24/07/2021,1082183,126
Russia,24/07/2021,6025698,23395
Rwanda,24/07/2021,62328,0
Saint Kitts and Nevis,24/07/2021,564,1
Saint Lucia,24/07/2021,5516,0
Saint Vincent and the Grenadines,24/07/2021,2271,0
Samoa,24/07/2021,3,0
San Marino,24/07/2021,5099,0
Sao Tome and Principe,24/07/2021,2424,4
Saudi Arabia,24/07/2021,516949,1256
Senegal,24/07/2021,56573,712
Serbia,24/07/2021,719913,249
Seychelles,24/07/2021,17747,0
Sierra Leone,24/07/2021,6218,12
Singapore,24/07/2021,64054,130
Slovakia,24/07/2021,392259,0
Slovenia,24/07/2021,258619,94
Solomon Islands,24/07/2021,20,0
Somalia,24/07/2021,15203,23
South Africa,24/07/2021,2368105,12056
South Sudan,24/07/2021,10917,0
Spain,24/07/2021,4280429,0
Sri Lanka,24/07/2021,294850,2242
Sudan,24/07/2021,37138,0
Summer Olympics 2020,24/07/2021,91,0
Suriname,24/07/2021,24797,108
Sweden,24/07/2021,1096799,0
Switzerland,24/07/2021,712668,0
Syria,24/07/2021,25865,7
Taiwan*,24/07/2021,15558,23
Tajikistan,24/07/2021,14505,78
Tanzania,24/07/2021,509,0
Thailand,24/07/2021,481967,14260
Timor-Leste,24/07/2021,10337,56
Togo,24/07/2021,15072,102
Trinidad and Tobago,24/07/2021,37365,300
Tunisia,24/07/2021,563930,5624
Turkey,24/07/2021,5587378,12381
Uganda,24/07/2021,92115,405
Ukraine,24/07/2021,2324935,1297
United Arab Emirates,24/07/2021,670108,1507
United Kingdom,24/07/2021,5694462,31624
Uruguay,24/07/2021,380311,160
US,24/07/2021,34430608,27802
Uzbekistan,24/07/2021,123559,773
Vanuatu,24/07/2021,4,0
Venezuela,24/07/2021,298804,1941
Vietnam,24/07/2021,94913,7956
West Bank and Gaza,24/07/2021,315968,0
Yemen,24/07/2021,7008,5
Zambia,24/07/2021,191527,912
Zimbabwe,24/07/2021,97277,1591
Afghanistan,25/07/2021,143439,0
Albania,25/07/2021,132875,22
Algeria,25/07/2021,162155,1287
Andorra,25/07/2021,14498,0
Angola,25/07/2021,41780,44
Antigua and Barbuda,25/07/2021,1280,0
Argentina,25/07/2021,4846615,7506
Armenia,25/07/2021,228798,166
Australia,25/07/2021,33082,164
Austria,25/07/2021,656270,332
Azerbaijan,25/07/2021,340443,386
Bahamas,25/07/2021,13781,0
Bahrain,25/07/2021,268541,128
Bangladesh,25/07/2021,1164635,11291
Barbados,25/07/2021,4345,6
Belarus,25/07/2021,440708,880
Belgium,25/07/2021,1113465,0
Belize,25/07/2021,13917,0
Benin,25/07/2021,8324,0
Bhutan,25/07/2021,2486,4
Bolivia,25/07/2021,468423,448
Bosnia and Herzegovina,25/07/2021,205420,0
Botswana,25/07/2021,97657,0
Brazil,25/07/2021,19688663,18129
Brunei,25/07/2021,321,0
Bulgaria,25/07/2021,423686,57
Burkina Faso,25/07/2021,13538,0
Burma,25/07/2021,269525,4998
Burundi,25/07/2021,6128,0
Cabo Verde,25/07/2021,33577,36
Cambodia,25/07/2021,72923,819
Cameroon,25/07/2021,82003,0
Canada,25/07/2021,1433792,267
Central African Republic,25/07/2021,7147,0
Chad,25/07/2021,4969,0
Chile,25/07/2021,1609177,1428
China,25/07/2021,104642,80
Colombia,25/07/2021,4727846,11048
Comoros,25/07/2021,4021,7
Congo (Brazzaville),25/07/2021,13117,0
Congo (Kinshasa),25/07/2021,48128,342
Costa Rica,25/07/2021,398608,0
Cote d'Ivoire,25/07/2021,49592,38
Croatia,25/07/2021,362621,125
Cuba,25/07/2021,332968,8853
Cyprus,25/07/2021,97718,727
Czechia,25/07/2021,1672409,69
Denmark,25/07/2021,312582,647
Diamond Princess,25/07/2021,712,0
Djibouti,25/07/2021,11635,1
Dominica,25/07/2021,209,0
Dominican Republic,25/07/2021,340053,384
Ecuador,25/07/2021,480720,0
Egypt,25/07/2021,284024,39
El Salvador,25/07/2021,84691,0
Equatorial Guinea,25/07/2021,8863,0
Eritrea,25/07/2021,6495,0
Estonia,25/07/2021,132458,90
Eswatini,25/07/2021,23005,318
Ethiopia,25/07/2021,278543,97
Fiji,25/07/2021,23139,626
Finland,25/07/2021,102972,360
France,25/07/2021,6056388,15242
Gabon,25/07/2021,25325,0
Gambia,25/07/2021,7333,0
Georgia,25/07/2021,402759,2061
Germany,25/07/2021,3763018,1149
Ghana,25/07/2021,101170,423
Greece,25/07/2021,475919,1553
Grenada,25/07/2021,164,0
Guatemala,25/07/2021,352088,1272
Guinea,25/07/2021,25054,61
Guinea-Bissau,25/07/2021,4212,4
Guyana,25/07/2021,22150,60
Haiti,25/07/2021,19762,0
Holy See,25/07/2021,27,0
Honduras,25/07/2021,286635,0
Hungary,25/07/2021,809101,0
Iceland,25/07/2021,7233,85
India,25/07/2021,31411262,39361
Indonesia,25/07/2021,3166505,38679
Iran,25/07/2021,3691432,27146
Iraq,25/07/2021,1552648,9147
Ireland,25/07/2021,292996,1126
Israel,25/07/2021,860652,1254
Italy,25/07/2021,4317415,4742
Jamaica,25/07/2021,51984,298
Japan,25/07/2021,871360,5035
Jordan,25/07/2021,764983,1061
Kazakhstan,25/07/2021,595577,13564
Kenya,25/07/2021,197409,664
Kiribati,25/07/2021,2,0
"Korea, South",25/07/2021,190166,1318
Kosovo,25/07/2021,108017,25
Kuwait,25/07/2021,392617,836
Kyrgyzstan,25/07/2021,157147,995
Laos,25/07/2021,4762,142
Latvia,25/07/2021,138481,56
Lebanon,25/07/2021,555302,844
Lesotho,25/07/2021,12880,93
Liberia,25/07/2021,5396,0
Libya,25/07/2021,233449,3845
Liechtenstein,25/07/2021,3075,0
Lithuania,25/07/2021,280966,192
Luxembourg,25/07/2021,73412,0
Madagascar,25/07/2021,42599,9
Malawi,25/07/2021,48637,571
Malaysia,25/07/2021,1013438,17045
Maldives,25/07/2021,76750,123
Mali,25/07/2021,14542,2
Malta,25/07/2021,33668,127
Marshall Islands,25/07/2021,4,0
Mauritania,25/07/2021,23755,200
Mauritius,25/07/2021,3388,0
Mexico,25/07/2021,2748518,6535
Micronesia,25/07/2021,1,0
Moldova,25/07/2021,258624,43
Monaco,25/07/2021,2785,6
Mongolia,25/07/2021,157974,2750
Montenegro,25/07/2021,101130,69
Morocco,25/07/2021,579272,4110
Mozambique,25/07/2021,110288,1528
MS Zaandam,25/07/2021,9,0
Namibia,25/07/2021,116603,810
Nepal,25/07/2021,680556,1539
Netherlands,25/07/2021,1872555,4648
New Zealand,25/07/2021,2864,1
Nicaragua,25/07/2021,9108,0
Niger,25/07/2021,5599,1
Nigeria,25/07/2021,171111,216
North Macedonia,25/07/2021,156078,24
Norway,25/07/2021,135767,136
Oman,25/07/2021,293954,4912
Pakistan,25/07/2021,1008446,3752
Palau,25/07/2021,0,0
Panama,25/07/2021,429949,866
Papua New Guinea,25/07/2021,17637,0
Paraguay,25/07/2021,449341,423
Peru,25/07/2021,2104394,1490
Philippines,25/07/2021,1548755,5474
Poland,25/07/2021,2882146,80
Portugal,25/07/2021,953059,2625
Qatar,25/07/2021,225198,126
Romania,25/07/2021,1082292,109
Russia,25/07/2021,6049215,23517
Rwanda,25/07/2021,62946,618
Saint Kitts and Nevis,25/07/2021,565,1
Saint Lucia,25/07/2021,5520,4
Saint Vincent and the Grenadines,25/07/2021,2271,0
Samoa,25/07/2021,3,0
San Marino,25/07/2021,5099,0
Sao Tome and Principe,25/07/2021,2424,0
Saudi Arabia,25/07/2021,518143,1194
Senegal,25/07/2021,57263,690
Serbia,25/07/2021,720112,199
Seychelles,25/07/2021,17747,0
Sierra Leone,25/07/2021,6228,10
Singapore,25/07/2021,64179,125
Slovakia,25/07/2021,392348,89
Slovenia,25/07/2021,258651,32
Solomon Islands,25/07/2021,20,0
Somalia,25/07/2021,15230,27
South Africa,25/07/2021,2377823,9718
South Sudan,25/07/2021,10917,0
Spain,25/07/2021,4280429,0
Sri Lanka,25/07/2021,296516,1666
Sudan,25/07/2021,37138,0
Summer Olympics 2020,25/07/2021,91,0
Suriname,25/07/2021,24875,78
Sweden,25/07/2021,1096799,0
Switzerland,25/07/2021,712668,0
Syria,25/07/2021,25877,12
Taiwan*,25/07/2021,15571,13
Tajikistan,25/07/2021,14592,87
Tanzania,25/07/2021,509,0
Thailand,25/07/2021,497302,15335
Timor-Leste,25/07/2021,10348,11
Togo,25/07/2021,15149,77
Trinidad and Tobago,25/07/2021,37554,189
Tunisia,25/07/2021,569289,5359
Turkey,25/07/2021,5601608,14230
Uganda,25/07/2021,92490,375
Ukraine,25/07/2021,2325776,841
United Arab Emirates,25/07/2021,671636,1528
United Kingdom,25/07/2021,5723399,28937
Uruguay,25/07/2021,380431,120
US,25/07/2021,34443821,13213
Uzbekistan,25/07/2021,124290,731
Vanuatu,25/07/2021,4,0
Venezuela,25/07/2021,299822,1018
Vietnam,25/07/2021,101173,6260
West Bank and Gaza,25/07/2021,316088,120
Yemen,25/07/2021,7012,4
Zambia,25/07/2021,192071,544
Zimbabwe,25/07/2021,97894,617
Afghanistan,26/07/2021,144285,846
Albania,26/07/2021,132891,16
Algeria,26/07/2021,163660,1505
Andorra,26/07/2021,14577,79
Angola,26/07/2021,41879,99
Antigua and Barbuda,26/07/2021,1280,0
Argentina,26/07/2021,4859170,12555
Armenia,26/07/2021,228910,112
Australia,26/07/2021,33266,184
Austria,26/07/2021,656582,312
Azerbaijan,26/07/2021,340715,272
Bahamas,26/07/2021,14252,471
Bahrain,26/07/2021,268626,85
Bangladesh,26/07/2021,1179827,15192
Barbados,26/07/2021,4353,8
Belarus,26/07/2021,441356,648
Belgium,26/07/2021,1117697,4232
Belize,26/07/2021,13983,66
Benin,26/07/2021,8324,0
Bhutan,26/07/2021,2489,3
Bolivia,26/07/2021,468423,0
Bosnia and Herzegovina,26/07/2021,205495,75
Botswana,26/07/2021,102124,4467
Brazil,26/07/2021,19707662,18999
Brunei,26/07/2021,333,12
Bulgaria,26/07/2021,423879,193
Burkina Faso,26/07/2021,13550,12
Burma,26/07/2021,274155,4630
Burundi,26/07/2021,6573,445
Cabo Verde,26/07/2021,33592,15
Cambodia,26/07/2021,73701,778
Cameroon,26/07/2021,82064,61
Canada,26/07/2021,1434866,1074
Central African Republic,26/07/2021,7148,1
Chad,26/07/2021,4969,0
Chile,26/07/2021,1610345,1168
China,26/07/2021,104713,71
Colombia,26/07/2021,4736349,8503
Comoros,26/07/2021,4024,3
Congo (Brazzaville),26/07/2021,13156,39
Congo (Kinshasa),26/07/2021,48503,375
Costa Rica,26/07/2021,398608,0
Cote d'Ivoire,26/07/2021,49647,55
Croatia,26/07/2021,362648,27
Cuba,26/07/2021,341152,8184
Cyprus,26/07/2021,98569,851
Czechia,26/07/2021,1672547,138
Denmark,26/07/2021,313354,772
Diamond Princess,26/07/2021,712,0
Djibouti,26/07/2021,11637,2
Dominica,26/07/2021,209,0
Dominican Republic,26/07/2021,340230,177
Ecuador,26/07/2021,480720,0
Egypt,26/07/2021,284059,35
El Salvador,26/07/2021,84691,0
Equatorial Guinea,26/07/2021,8863,0
Eritrea,26/07/2021,6506,11
Estonia,26/07/2021,132524,66
Eswatini,26/07/2021,23347,342
Ethiopia,26/07/2021,278717,174
Fiji,26/07/2021,24424,1285
Finland,26/07/2021,103239,267
France,26/07/2021,6061802,5414
Gabon,26/07/2021,25344,19
Gambia,26/07/2021,7333,0
Georgia,26/07/2021,404023,1264
Germany,26/07/2021,3764441,1423
Ghana,26/07/2021,102103,933
Greece,26/07/2021,477975,2056
Grenada,26/07/2021,164,0
Guatemala,26/07/2021,352584,496
Guinea,26/07/2021,25126,72
Guinea-Bissau,26/07/2021,4212,0
Guyana,26/07/2021,22181,31
Haiti,26/07/2021,19817,55
Holy See,26/07/2021,27,0
Honduras,26/07/2021,290447,3812
Hungary,26/07/2021,809262,161
Iceland,26/07/2021,7304,71
India,26/07/2021,31440951,29689
Indonesia,26/07/2021,3194733,28228
Iran,26/07/2021,3723246,31814
Iraq,26/07/2021,1564828,12180
Ireland,26/07/2021,294272,1276
Israel,26/07/2021,862717,2065
Italy,26/07/2021,4320530,3115
Jamaica,26/07/2021,52089,105
Japan,26/07/2021,876059,4699
Jordan,26/07/2021,766114,1131
Kazakhstan,26/07/2021,602397,6820
Kenya,26/07/2021,197959,550
Kiribati,26/07/2021,2,0
"Korea, South",26/07/2021,191531,1365
Kosovo,26/07/2021,108031,14
Kuwait,26/07/2021,393605,988
Kyrgyzstan,26/07/2021,158120,973
Laos,26/07/2021,4985,223
Latvia,26/07/2021,138504,23
Lebanon,26/07/2021,555643,341
Lesotho,26/07/2021,12880,0
Liberia,26/07/2021,5396,0
Libya,26/07/2021,236961,3512
Liechtenstein,26/07/2021,3076,1
Lithuania,26/07/2021,281063,97
Luxembourg,26/07/2021,73551,139
Madagascar,26/07/2021,42599,0
Malawi,26/07/2021,49009,372
Malaysia,26/07/2021,1027954,14516
Maldives,26/07/2021,76848,98
Mali,26/07/2021,14546,4
Malta,26/07/2021,33762,94
Marshall Islands,26/07/2021,4,0
Mauritania,26/07/2021,24008,253
Mauritius,26/07/2021,3785,397
Mexico,26/07/2021,2754438,5920
Micronesia,26/07/2021,1,0
Moldova,26/07/2021,258713,89
Monaco,26/07/2021,2796,11
Mongolia,26/07/2021,157974,0
Montenegro,26/07/2021,101207,77
Morocco,26/07/2021,581477,2205
Mozambique,26/07/2021,111723,1435
MS Zaandam,26/07/2021,9,0
Namibia,26/07/2021,116964,361
Nepal,26/07/2021,682947,2391
Netherlands,26/07/2021,1876493,3938
New Zealand,26/07/2021,2864,0
Nicaragua,26/07/2021,9108,0
Niger,26/07/2021,5600,1
Nigeria,26/07/2021,171324,213
North Macedonia,26/07/2021,156086,8
Norway,26/07/2021,136097,330
Oman,26/07/2021,294526,572
Pakistan,26/07/2021,1011708,3262
Palau,26/07/2021,0,0
Panama,26/07/2021,430444,495
Papua New Guinea,26/07/2021,17637,0
Paraguay,26/07/2021,449902,561
Peru,26/07/2021,2105005,611
Philippines,26/07/2021,1555396,6641
Poland,26/07/2021,2882220,74
Portugal,26/07/2021,954669,1610
Qatar,26/07/2021,225376,178
Romania,26/07/2021,1082376,84
Russia,26/07/2021,6071893,22678
Rwanda,26/07/2021,66018,3072
Saint Kitts and Nevis,26/07/2021,573,8
Saint Lucia,26/07/2021,5529,9
Saint Vincent and the Grenadines,26/07/2021,2271,0
Samoa,26/07/2021,3,0
San Marino,26/07/2021,5130,31
Sao Tome and Principe,26/07/2021,2424,0
Saudi Arabia,26/07/2021,519395,1252
Senegal,26/07/2021,57881,618
Serbia,26/07/2021,720353,241
Seychelles,26/07/2021,18062,315
Sierra Leone,26/07/2021,6228,0
Singapore,26/07/2021,64314,135
Slovakia,26/07/2021,392355,7
Slovenia,26/07/2021,258674,23
Solomon Islands,26/07/2021,20,0
Somalia,26/07/2021,15251,21
South Africa,26/07/2021,2383490,5667
South Sudan,26/07/2021,11014,97
Spain,26/07/2021,4342054,61625
Sri Lanka,26/07/2021,298181,1665
Sudan,26/07/2021,37138,0
Summer Olympics 2020,26/07/2021,137,46
Suriname,26/07/2021,24903,28
Sweden,26/07/2021,1096799,0
Switzerland,26/07/2021,714414,1746
Syria,26/07/2021,25892,15
Taiwan*,26/07/2021,15582,11
Tajikistan,26/07/2021,14673,81
Tanzania,26/07/2021,509,0
Thailand,26/07/2021,512678,15376
Timor-Leste,26/07/2021,10354,6
Togo,26/07/2021,15176,27
Trinidad and Tobago,26/07/2021,37663,109
Tunisia,26/07/2021,573394,4105
Turkey,26/07/2021,5618417,16809
Uganda,26/07/2021,92724,234
Ukraine,26/07/2021,2326550,774
United Arab Emirates,26/07/2021,673185,1549
United Kingdom,26/07/2021,5748331,24932
Uruguay,26/07/2021,380584,153
US,26/07/2021,34533179,89358
Uzbekistan,26/07/2021,124995,705
Vanuatu,26/07/2021,4,0
Venezuela,26/07/2021,300919,1097
Vietnam,26/07/2021,106347,5174
West Bank and Gaza,26/07/2021,316088,0
Yemen,26/07/2021,7012,0
Zambia,26/07/2021,192316,245
Zimbabwe,26/07/2021,99944,2050
Afghanistan,27/07/2021,145008,723
Albania,27/07/2021,132922,31
Algeria,27/07/2021,165204,1544
Andorra,27/07/2021,14586,9
Angola,27/07/2021,42110,231
Antigua and Barbuda,27/07/2021,1288,8
Argentina,27/07/2021,4875927,16757
Armenia,27/07/2021,229090,180
Australia,27/07/2021,33473,207
Austria,27/07/2021,656949,367
Azerbaijan,27/07/2021,341183,468
Bahamas,27/07/2021,14252,0
Bahrain,27/07/2021,268731,105
Bangladesh,27/07/2021,1194752,14925
Barbados,27/07/2021,4359,6
Belarus,27/07/2021,441881,525
Belgium,27/07/2021,1119030,1333
Belize,27/07/2021,13983,0
Benin,27/07/2021,8324,0
Bhutan,27/07/2021,2500,11
